hhid,pid,w1_hhgeo,w1_hhsizer,w1_hhincome,w1_a_best_age_yrs,w1_a_b2,w1_a_n1_1,w1_a_n2_1,w1_quest_typ,w1_best_race
103998,501694,2,8,5596.3438,,,,,3,1
103998,501695,2,8,5596.3438,,,,,3,1
170718,501699,2,2,1409.6444,,,,,3,1
106884,501712,2,3,2293.7202,,,,,3,1
111118,501714,2,2,630.85596,,,,,3,1
106902,501715,2,10,2609.5601,,,,,3,1
106903,501723,2,14,3051.5774,,,,,3,1
111098,501726,2,11,4268.1572,,,,,3,1
111098,501728,2,11,4268.1572,,,,,3,1
106638,501729,3,5,1270,,,,,3,4
104494,501730,3,3,2661.5005,,,,,3,1
110676,501732,2,4,820,,,,,3,1
110681,501734,2,5,2658.446,,,,,3,1
110680,501735,2,12,4492.8862,,,,,3,1
110688,501737,2,5,1537.4199,,,,,3,1
110686,501738,2,2,1888.1235,,,,,3,1
110688,501739,2,5,1537.4199,,,,,3,1
110723,501740,2,7,414.44495,,,,,3,1
110716,501741,2,3,1148.4426,,,,,3,1
110718,501743,2,6,2271.8843,,,,,3,1
106698,501746,2,4,3172.1675,,,,,3,1
110320,501769,2,2,266.43079,,,,,3,1
110331,501770,2,5,2601.2947,,,,,3,1
110335,501771,2,10,2333.6316,,,,,3,1
110341,501772,2,5,1723.3171,,,,,3,1
110340,501773,2,7,9585.4785,,,,,3,1
110291,501774,2,4,514.5918,,,,,3,1
110337,501775,2,5,2662.3296,,,,,3,1
110800,501776,2,14,2571.0811,,,,,3,1
111042,501777,2,6,2091.2432,,,,,3,1
110323,501778,2,6,2375.28,,,,,3,1
110613,501779,2,2,2569.894,,,,,3,1
110533,501780,2,6,2136.3284,,,,,3,1
110535,501781,2,7,6714.2524,,,,,3,1
110533,501782,2,6,2136.3284,,,,,3,1
110611,501783,2,5,540.76868,,,,,3,1
111079,501784,2,10,3092.6694,,,,,3,1
111080,501785,3,2,966.6925,,,,,3,1
106999,501788,1,5,1057.1257,,,,,3,1
111108,501789,3,3,1399.3843,,,,,3,1
103769,501790,1,7,2779.4312,,,,,3,1
110602,501792,2,3,2617.939,,,,,3,1
110532,501793,2,6,1621.1049,,,,,3,1
110535,501794,2,7,6714.2524,,,,,3,1
170383,501797,1,3,3140.1855,,,,,3,1
106920,501799,1,11,3233.8223,,,,,3,1
103542,501801,1,12,10441.882,,,,,3,3
103943,501802,2,2,1300,,,,,3,1
104157,501803,2,9,600.41156,,,,,3,1
104157,501804,2,9,600.41156,,,,,3,1
104156,501805,2,13,7358.2803,,,,,3,1
104040,501806,2,4,1970.6315,,,,,3,1
104136,501807,2,19,2504.0603,,,,,3,1
104157,501808,2,9,600.41156,,,,,3,1
104138,501809,2,3,1104.2085,,,,,3,3
104139,501810,2,8,4551.9468,,,,,3,1
104162,501811,2,10,7075.8716,,,,,3,1
104157,501812,2,9,600.41156,,,,,3,1
103955,501813,3,5,1029.7267,,,,,3,1
103860,501816,3,4,2048.9719,,,,,3,1
103971,501817,3,2,2738.1162,,,,,3,1
103853,501818,3,5,2634.5212,,,,,3,1
103853,501819,3,5,2634.5212,,,,,3,1
103851,501820,3,10,8283.7002,,,,,3,1
103838,501821,2,5,1456.4265,,,,,3,1
103848,501822,2,3,306.27112,,,,,3,1
103849,501823,2,25,10023.71,,,,,3,1
103849,501824,2,25,10023.71,,,,,3,1
106549,501833,3,6,18019.146,,,,,3,3
106552,501834,3,4,6814.0654,,,,,3,3
106550,501835,3,6,11695.718,,,,,3,3
110289,501844,3,5,1337.4365,,,,,3,1
103823,501845,1,7,6039,,,,,3,3
104401,501846,2,5,1036.375,,,,,3,1
104355,501847,2,5,2074.2881,,,,,3,1
104381,501848,2,10,1217.8521,,,,,3,1
104364,501850,2,7,3753.9092,,,,,3,1
103814,501851,2,7,2110.2478,,,,,3,1
101320,501852,2,8,1510.2863,,,,,3,1
104251,501853,2,6,2484.3455,,,,,3,1
104354,501855,2,9,3590,,,,,3,1
110477,501856,2,10,1270,,,,,3,1
110477,501857,2,10,1270,,,,,3,1
110582,501865,2,5,1684.2167,,,,,3,1
110807,501866,2,2,51.137146,,,,,3,1
110806,501867,2,9,2612.1665,,,,,3,1
110805,501868,2,2,1020.8097,,,,,3,1
110341,501869,2,5,1723.3171,,,,,3,1
101400,501870,2,3,3681.7727,,,,,3,1
101393,501871,2,3,2030.5859,,,,,3,1
110304,501872,2,2,4000.9346,,,,,3,1
110305,501873,2,4,1459.519,,,,,3,1
110327,501874,2,5,3402.3274,,,,,3,1
103795,501876,2,2,1240,,,,,3,1
101444,501877,2,10,4121.085,,,,,3,1
104339,501878,2,8,16931.563,,,,,3,1
111032,501879,2,4,1194.2432,,,,,3,1
111032,501880,2,4,1194.2432,,,,,3,1
111062,501881,2,6,2996.2439,,,,,3,1
111034,501882,2,11,597.67322,,,,,3,1
111056,501883,2,4,3241.6021,,,,,3,1
111034,501884,2,11,597.67322,,,,,3,1
111042,501885,2,6,2091.2432,,,,,3,1
111045,501886,2,9,3000,,,,,3,1
110590,501887,2,5,2010.7523,,,,,3,1
110565,501888,2,11,4081.8157,,,,,3,1
110808,501889,2,2,2929.5293,,,,,3,1
110574,501890,2,4,1058.4684,,,,,3,1
110569,501891,2,7,2475.5229,,,,,3,1
110566,501892,2,5,5057.5225,,,,,3,1
110585,501893,2,5,5843.7197,,,,,3,1
110574,501894,2,4,1058.4684,,,,,3,1
104093,501901,1,15,7751.7065,,,,,3,1
104093,501902,1,15,7751.7065,,,,,3,1
104093,501903,1,15,7751.7065,,,,,3,1
104093,501904,1,15,7751.7065,,,,,3,1
104262,501905,3,3,1840,,,,,3,1
104262,501906,3,3,1840,,,,,3,1
106668,501907,3,5,3795.2578,,,,,3,2
106628,501908,3,4,23266.668,,,,,3,3
106633,501909,3,6,2010,,,,,3,2
106631,501910,3,7,23433.334,,,,,3,1
104273,501911,3,5,3558.781,,,,,3,1
104273,501912,3,5,3558.781,,,,,3,1
104273,501913,3,5,3558.781,,,,,3,1
104273,501914,3,5,3558.781,,,,,3,1
104270,501915,3,3,1006.6927,,,,,3,1
104266,501916,3,8,2431.5544,,,,,3,1
104479,501917,2,8,1351.0701,,,,,3,1
104481,501918,2,5,1624.1807,,,,,3,1
103840,501919,2,5,1084.2317,,,,,3,1
103850,501920,2,5,1034.3029,,,,,3,1
103676,501927,2,7,2107.7539,,,,,3,1
103659,501928,2,4,620,,,,,3,1
103667,501930,2,4,21740,,,,,3,1
103548,501932,1,10,14607.041,,,,,3,3
103548,501934,1,10,14607.041,,,,,3,3
103578,501937,2,6,3645.1367,,,,,3,1
103577,501938,2,7,3602.0493,,,,,3,1
108991,501940,3,7,7952.1694,,,,,3,2
108520,501941,3,10,2680,,,,,3,2
108667,501944,3,7,2829.7742,,,,,3,2
108988,501945,1,2,1746.832,,,,,3,2
108565,501946,3,7,4155.0962,,,,,3,2
108891,501948,3,4,32544.201,,,,,3,4
108978,501951,3,6,3517.2515,,,,,3,2
108935,501952,3,5,2466.698,,,,,3,2
108963,501953,3,4,3461.0662,,,,,3,2
108801,501954,3,3,1991.0769,,,,,3,2
108968,501955,1,2,1599.8757,,,,,3,2
108967,501959,1,2,1560,,,,,3,2
108599,501960,3,8,5155.8457,,,,,3,2
108613,501961,3,8,4807.979,,,,,3,2
108597,501962,3,5,12751.585,,,,,3,2
108597,501963,3,5,12751.585,,,,,3,2
108599,501965,3,8,5155.8457,,,,,3,2
108999,501966,3,5,2280,,,,,3,1
108520,501969,3,10,2680,,,,,3,2
108986,501970,1,7,3203.23,,,,,3,2
108535,501971,3,7,4307.6787,,,,,3,1
108908,501973,3,2,1369.9268,,,,,3,1
108526,501974,3,4,1930.6978,,,,,3,1
108941,501976,3,3,4235.9272,,,,,3,2
108999,501977,3,5,2280,,,,,3,2
108938,501978,3,6,3470,,,,,3,2
108818,501979,3,7,2345.9209,,,,,3,2
108985,501980,3,3,3358.0952,,,,,3,1
108925,501982,3,6,5020,,,,,3,2
108915,501983,3,9,5089.1274,,,,,3,2
108903,501985,3,5,5067.1309,,,,,3,1
108803,501986,3,5,6133.1294,,,,,3,2
108526,501987,3,4,1930.6978,,,,,3,1
108810,501988,3,2,550,,,,,3,2
108533,501989,3,10,4054.1377,,,,,3,1
108901,501990,3,3,4115.7754,,,,,3,1
108822,501992,3,5,1584.6572,,,,,3,2
109709,501994,3,5,1408.757,,,,,3,2
108318,501995,1,5,2054.0503,,,,,3,2
108052,501996,3,6,5642.6221,,,,,3,2
109508,501997,3,2,2197.6326,,,,,3,2
109700,502001,3,3,5179.2637,,,,,3,2
109714,502004,3,9,8580.4961,,,,,3,2
108020,502005,3,8,2200.2769,,,,,3,2
109507,502006,3,7,3548.9924,,,,,3,2
108055,502009,3,9,10828.087,,,,,3,2
109764,502010,3,4,4547.5322,,,,,3,2
108052,502011,3,6,5642.6221,,,,,3,2
109700,502012,3,3,5179.2637,,,,,3,2
109619,502013,3,11,2895.0256,,,,,3,1
109509,502019,3,4,4396.8613,,,,,3,2
108439,502028,1,3,8094.356,,,,,3,4
109509,502033,3,4,4396.8613,,,,,3,2
109248,502034,3,2,3945.1338,,,,,3,4
109470,502035,3,4,28638.613,,,,,3,4
108470,502036,3,4,5819.2954,,,,,3,2
109561,502039,3,9,5779.499,,,,,3,2
109809,502040,3,4,1920,,,,,3,1
108056,502041,3,5,7568.8867,,,,,3,2
108056,502043,3,5,7568.8867,,,,,3,2
109807,502044,3,4,5811.7368,,,,,3,1
109816,502046,3,7,2494.1648,,,,,3,1
109796,502047,3,6,3931.3489,,,,,3,1
109575,502048,3,2,2406.1328,,,,,3,2
109803,502049,3,6,4230.6909,,,,,3,1
109799,502050,3,8,2697.9788,,,,,3,1
109799,502051,3,8,2697.9788,,,,,3,1
109799,502052,3,8,2697.9788,,,,,3,1
109817,502054,3,2,8500,,,,,3,1
109806,502055,3,4,1623.3112,,,,,3,1
109590,502074,3,6,13640.138,,,,,3,2
109590,502075,3,6,13640.138,,,,,3,2
109605,502079,3,4,11119.638,,,,,3,2
109592,502082,3,4,7831.2676,,,,,3,2
109592,502083,3,4,7831.2676,,,,,3,2
109605,502084,3,4,11119.638,,,,,3,2
109612,502085,3,3,3107.3794,,,,,3,2
109590,502086,3,6,13640.138,,,,,3,2
109602,502088,3,5,7000,,,,,3,2
109596,502090,3,2,1483.2112,,,,,3,2
109605,502092,3,4,11119.638,,,,,3,2
109611,502093,3,6,3969.9241,,,,,3,2
108346,502095,3,3,5301.7051,,,,,3,2
109724,502096,1,8,2620.8027,,,,,3,2
109619,502101,3,11,2895.0256,,,,,3,1
109803,502102,3,6,4230.6909,,,,,3,1
109621,502103,3,7,5057.6851,,,,,3,1
109808,502104,3,4,24380.549,,,,,3,1
108273,502105,3,4,5720.3721,,,,,3,2
109630,502106,3,6,4229.1279,,,,,3,1
109639,502107,3,2,923.85577,,,,,3,1
109628,502108,3,3,3971.2378,,,,,3,1
109637,502110,3,17,11280.928,,,,,3,1
109637,502112,3,17,11280.928,,,,,3,1
109801,502115,3,4,2083.7822,,,,,3,1
109637,502116,3,17,11280.928,,,,,3,1
109808,502117,3,4,24380.549,,,,,3,1
109623,502118,3,9,4140.1914,,,,,3,1
109623,502119,3,9,4140.1914,,,,,3,1
109270,502120,3,4,12980,,,,,3,4
109275,502121,3,2,4950,,,,,3,4
109268,502122,3,3,5425.3105,,,,,3,4
109375,502123,3,2,8426.1045,,,,,3,4
108175,502124,3,2,4617.8594,,,,,3,2
106538,502125,3,2,2000,,,,,3,1
170180,502126,3,2,21000,,,,,3,4
109456,502127,3,2,37601.348,,,,,3,4
109850,502128,3,8,7870,,,,,3,2
109273,502129,3,3,13185,,,,,3,4
109257,502130,3,2,9500,,,,,3,4
109440,502132,3,3,14756.192,,,,,3,4
109433,502133,3,5,21093.531,,,,,3,4
109433,502134,3,5,21093.531,,,,,3,4
109694,502135,3,3,21250,,,,,3,4
109680,502137,3,2,5024.8301,,,,,3,4
106149,502141,3,7,2483.1287,,,,,3,1
106008,502143,1,2,2610,,,,,3,2
106010,502144,1,5,2922.5767,,,,,3,2
105675,502153,3,8,9758.334,,,,,3,2
105711,502154,1,3,3577.7,,,,,3,4
105665,502155,3,5,6823.9111,,,,,3,1
105626,502156,3,3,46560.695,,,,,3,4
105639,502157,3,4,32064.717,,,,,3,4
105650,502159,3,4,4482.0562,,,,,3,1
105639,502161,3,4,32064.717,,,,,3,4
105685,502162,3,4,42335,,,,,3,1
106260,502163,3,8,5495.2471,,,,,3,1
105512,502164,3,2,724.3371,,,,,3,1
105508,502166,3,5,1485.9052,,,,,3,1
106260,502167,3,8,5495.2471,,,,,3,1
106260,502169,3,8,5495.2471,,,,,3,1
105507,502170,3,4,1291.1173,,,,,3,1
106260,502171,3,8,5495.2471,,,,,3,1
105553,502172,4,4,176.66519,,,,,3,1
105533,502174,4,3,1844.1857,,,,,3,1
105551,502175,4,2,2270.6455,,,,,3,1
105555,502176,4,3,1827.0068,,,,,3,1
105555,502178,4,3,1827.0068,,,,,3,1
105590,502179,4,5,2312.4961,,,,,3,1
106492,502181,3,3,7579.9399,,,,,3,1
106223,502182,3,3,2400,,,,,3,1
106224,502185,3,4,4550,,,,,3,1
105589,502186,4,7,3810.2766,,,,,3,1
104593,502187,3,3,2662.5125,,,,,3,1
106277,502189,1,3,2416.1294,,,,,3,1
106277,502190,1,3,2416.1294,,,,,3,1
106171,502191,1,3,1896.4114,,,,,3,1
105603,502192,3,5,3410,,,,,3,2
106155,502193,3,5,5484.2642,,,,,3,2
105603,502194,3,5,3410,,,,,3,2
105605,502195,3,6,1625.7052,,,,,3,1
106096,502196,3,4,2142.5747,,,,,3,1
106312,502198,2,4,980.02551,,,,,3,1
106103,502199,3,8,1024.5654,,,,,3,1
105566,502202,4,3,3065.2083,,,,,3,1
105504,502204,3,3,948,,,,,3,1
106270,502205,4,5,2939.6953,,,,,3,1
105508,502209,3,5,1485.9052,,,,,3,1
105524,502210,3,3,2422.6267,,,,,3,1
105605,502211,3,6,1625.7052,,,,,3,1
106208,502212,3,3,716.8631,,,,,3,1
106156,502214,3,12,8697.458,,,,,3,2
106156,502215,3,12,8697.458,,,,,3,2
106148,502216,3,6,1721.845,,,,,3,2
106156,502217,3,12,8697.458,,,,,3,2
106466,502218,3,9,1688.6389,,,,,3,1
106271,502219,4,3,1075.7487,,,,,3,1
106095,502220,3,2,4775.4648,,,,,3,1
106089,502221,3,2,1476.4086,,,,,3,1
106301,502222,2,4,2085.3745,,,,,3,1
106476,502224,3,4,4700,,,,,3,1
105732,502225,4,2,267.20938,,,,,3,1
106226,502226,3,6,3090,,,,,3,1
106265,502228,4,3,1216.0508,,,,,3,1
106261,502229,4,5,7297.8608,,,,,3,1
106299,502231,2,2,1490.6027,,,,,3,1
106287,502232,2,5,4620.3267,,,,,3,1
106267,502233,4,2,1820.0128,,,,,3,1
106262,502234,4,4,536.4516,,,,,3,1
106475,502235,3,6,5624.02,,,,,3,1
106490,502236,3,3,3600,,,,,3,1
104509,502237,3,5,3596.9624,,,,,3,2
104747,502250,1,5,13097.265,,,,,3,2
102573,570012,1,2,9459.7275,,,,,3,4
170558,570017,3,5,72336.398,,,,,3,4
107020,570018,3,3,50500,,,,,3,4
170560,570019,3,2,49976.445,,,,,3,4
107001,570020,3,4,13000,,,,,3,1
170486,570021,3,5,20700,,,,,3,4
170561,570022,3,4,64494.031,,,,,3,4
170498,570023,3,4,58778.754,,,,,3,4
170620,570025,3,3,37500,,,,,3,4
109486,570028,3,4,34619.488,,,,,3,4
107031,570033,3,4,46315.41,,,,,3,4
107031,570034,3,4,46315.41,,,,,3,4
170496,570036,3,5,59099.891,,,,,3,1
170513,570037,3,3,25218.758,,,,,3,4
107036,570038,3,5,38100,,,,,3,4
103296,570039,3,2,17327.955,,,,,3,4
170517,570040,3,2,15926.508,,,,,3,4
107041,570041,3,4,36300,,,,,3,4
105193,570043,3,3,2796.0508,,,,,3,1
170290,570045,3,3,21876.484,,,,,3,4
113173,570046,3,9,35304.863,,,,,3,3
170967,570047,3,7,8358.9727,,,,,3,3
170288,570048,3,5,22416.094,,,,,3,4
170288,570050,3,5,22416.094,,,,,3,4
113785,570058,3,4,20600,,,,,3,1
170973,570061,3,8,27855.076,,,,,3,3
113745,570074,3,3,13331.449,,,,,3,2
170967,570075,3,7,8358.9727,,,,,3,3
170288,570078,3,5,22416.094,,,,,3,4
170985,570106,3,3,24899.639,,,,,3,3
170581,570107,3,3,1400,,,,,3,2
170592,570108,3,5,2940,,,,,3,2
170592,570109,3,5,2940,,,,,3,2
170592,570110,3,5,2940,,,,,3,2
170583,570111,3,3,22000,,,,,3,2
170589,570112,3,6,1200,,,,,3,2
170589,570113,3,6,1200,,,,,3,2
170902,570114,3,7,4050,,,,,3,2
170902,570115,3,7,4050,,,,,3,2
170985,570116,3,3,24899.639,,,,,3,3
170980,570117,3,8,20872.32,,,,,3,3
170980,570118,3,8,20872.32,,,,,3,3
170980,570119,3,8,20872.32,,,,,3,3
170973,570120,3,8,27855.076,,,,,3,3
170292,570122,3,5,46000,,,,,3,3
170292,570123,3,5,46000,,,,,3,3
170449,570124,3,2,9202.9053,,,,,3,1
101600,570262,3,4,31676.379,,,,,3,4
107092,570263,3,4,38985.719,,,,,3,4
107092,570264,3,4,38985.719,,,,,3,4
170561,570345,3,4,64494.031,,,,,3,4
175055,570361,3,3,18526.955,,,,,3,4
112879,570435,3,5,26916.668,,,,,3,4
112879,570436,3,5,26916.668,,,,,3,4
109368,570442,3,10,3610,,,,,3,2
109444,570443,3,4,17000,,,,,3,4
109238,570444,3,2,7250,,,,,3,4
170187,570445,3,4,5440,,,,,3,4
170268,570446,3,2,6400,,,,,3,1
170190,570447,3,5,13669.735,,,,,3,4
109393,570448,3,5,31960,,,,,3,4
175145,570449,3,7,4660,,,,,3,2
175145,570450,3,7,4660,,,,,3,2
109186,570451,3,3,75908.094,,,,,3,4
113227,570452,3,5,15316.565,,,,,3,1
170525,570470,3,3,6632.6738,,,,,3,4
113507,570471,3,5,22803.695,,,,,3,4
170264,570472,3,2,23613.348,,,,,3,4
170877,570476,3,5,5550,,,,,3,4
170878,570477,3,3,13000,,,,,3,4
106442,570478,3,3,43836.172,,,,,3,4
170950,570480,3,2,12947.246,,,,,3,2
170954,570481,3,2,16607,,,,,3,4
170957,570482,3,4,20900,,,,,3,4
106427,570483,3,4,35514.117,,,,,3,4
170939,570484,3,4,24666.668,,,,,3,4
170933,570485,3,7,27746.768,,,,,3,2
170933,570486,3,7,27746.768,,,,,3,2
106410,570487,3,2,21825,,,,,3,4
108230,570488,3,3,15741.667,,,,,3,4
109371,570489,3,3,20879.58,,,,,3,4
109393,570490,3,5,31960,,,,,3,4
109393,570491,3,5,31960,,,,,3,4
170876,570492,3,5,18216.668,,,,,3,4
109371,570493,3,3,20879.58,,,,,3,4
109394,570494,3,4,27666.666,,,,,3,4
171087,570497,3,3,23374.225,,,,,3,4
170869,570498,3,3,29778.543,,,,,3,4
109393,570499,3,5,31960,,,,,3,4
109164,570502,1,3,1680,,,,,3,3
109174,570503,1,3,2567.0361,,,,,3,3
109171,570504,1,3,7498.667,,,,,3,3
175069,570511,3,6,8544.9512,,,,,3,1
109011,570515,4,2,500,,,,,3,2
109650,570519,3,2,6822.6528,,,,,3,2
109657,570524,3,8,13281.1,,,,,3,2
108381,570547,4,3,2300.99,,,,,3,2
108343,570548,3,2,12232.432,,,,,3,4
108290,570549,3,3,5250,,,,,3,4
109657,570550,3,8,13281.1,,,,,3,2
109035,570555,3,3,6340.0605,,,,,3,2
109039,570556,3,7,3911.6206,,,,,3,2
109040,570562,3,5,8513.0068,,,,,3,2
113321,570565,3,3,19337.619,,,,,3,3
170591,570566,3,3,10794.267,,,,,3,2
113172,570568,3,2,14199.584,,,,,3,3
105161,570573,3,3,18362.871,,,,,3,2
175101,570597,3,5,36756.922,,,,,3,4
175112,570600,3,2,86500,,,,,3,4
109812,570601,3,4,2113.8232,,,,,3,1
175101,570602,3,5,36756.922,,,,,3,4
170384,570619,1,3,2637.9043,,,,,3,1
170377,570620,1,2,2010,,,,,3,1
112305,570663,3,2,32126.664,,,,,3,4
108048,570667,3,2,7017.1484,,,,,3,4
101238,581011,2,8,7433.9819,,,,,3,1
101242,581012,2,3,2909.2354,,,,,3,1
101232,581013,2,4,2007.7612,,,,,3,1
101274,581014,3,2,9536.667,,,,,3,4
101137,581018,4,5,2170,,,,,3,1
101144,581019,4,8,1041.4591,,,,,3,1
101139,581021,4,5,2034.6196,,,,,3,1
101077,581023,4,7,3230,,,,,3,1
101092,581026,4,2,3486.812,,,,,3,1
101074,581027,4,6,11735.766,,,,,3,1
101076,581028,4,7,5374.2344,,,,,3,1
101066,581029,4,6,2858.5713,,,,,3,1
101060,581030,4,3,2100,,,,,3,1
101205,581032,4,6,1870,,,,,3,1
101199,581033,4,8,2646.8875,,,,,3,1
101112,581034,3,4,23143.59,,,,,3,3
101291,581037,2,9,2942.6047,,,,,3,1
101066,581038,4,6,2858.5713,,,,,3,1
101181,581042,2,23,7923.3384,,,,,3,1
101181,581043,2,23,7923.3384,,,,,3,1
101180,581044,2,6,3102.1743,,,,,3,1
101203,581047,4,12,3842.2917,,,,,3,1
101200,581048,4,9,3765.7759,,,,,3,1
101221,581051,4,13,4071.825,,,,,3,1
101219,581052,4,8,5282.9941,,,,,3,1
101144,581053,4,8,1041.4591,,,,,3,1
101139,581054,4,5,2034.6196,,,,,3,1
101138,581061,4,8,24620.574,,,,,3,1
101139,581062,4,5,2034.6196,,,,,3,1
101225,581073,2,2,1118.377,,,,,3,1
101315,581076,4,4,2294.928,,,,,3,1
101315,581077,4,4,2294.928,,,,,3,1
101077,581080,4,7,3230,,,,,3,1
101166,581082,2,8,1708.4545,,,,,3,1
101166,581083,2,8,1708.4545,,,,,3,1
101190,581084,2,6,2833.0339,,,,,3,1
101181,581085,2,23,7923.3384,,,,,3,1
101138,581086,4,8,24620.574,,,,,3,1
101084,581094,4,16,6999.8994,,,,,3,1
101076,581095,4,7,5374.2344,,,,,3,1
101075,581096,4,15,271.18552,,,,,3,1
101078,581097,4,14,6741.457,,,,,3,1
101221,581098,4,13,4071.825,,,,,3,1
101204,581099,4,10,5953.1978,,,,,3,1
101207,581100,4,4,2230.5049,,,,,3,1
101221,581101,4,13,4071.825,,,,,3,1
101211,581102,4,4,5627.9517,,,,,3,1
101181,581105,2,23,7923.3384,,,,,3,1
101218,581107,4,11,1664.2872,,,,,3,1
107307,581501,2,11,1226.3918,,,,,3,1
107281,581519,2,4,1260.1431,,,,,3,1
113272,581521,3,4,4530,,,,,3,1
113282,581522,3,8,4461.7021,,,,,3,1
111325,581523,3,4,2095.3267,,,,,3,1
111326,581524,3,6,1520,,,,,3,1
113279,581525,3,5,790.99182,,,,,3,1
113279,581526,3,5,790.99182,,,,,3,1
111329,581527,3,3,11059.533,,,,,3,1
113273,581530,3,2,3540,,,,,3,1
113376,581531,2,10,1246.25,,,,,3,1
107916,581535,3,6,1415.3762,,,,,3,1
101610,581536,2,2,3017.7695,,,,,3,1
113384,581537,2,4,1815.235,,,,,3,1
113380,581538,2,6,4110.1318,,,,,3,1
113381,581540,2,5,3218.3333,,,,,3,1
107549,581541,2,7,2062.8411,,,,,3,1
111299,581542,2,4,1702.4407,,,,,3,1
107704,581543,2,10,3503.9983,,,,,3,1
121669,581546,2,6,2667.3564,,,,,3,1
121659,581547,2,7,3130,,,,,3,1
121678,581548,2,5,3231.9548,,,,,3,1
121657,581549,2,6,3130,,,,,3,1
121681,581550,2,6,3154.1421,,,,,3,1
112803,581553,3,5,1395.2037,,,,,3,1
107549,581554,2,7,2062.8411,,,,,3,1
105297,581555,3,3,3790.3816,,,,,3,1
105311,581557,3,7,3911.0444,,,,,3,1
105316,581560,3,3,7069.189,,,,,3,1
113042,581561,2,9,4612.1406,,,,,3,1
113055,581562,2,7,2337.7498,,,,,3,1
113033,581564,2,15,3920,,,,,3,1
113033,581565,2,15,3920,,,,,3,1
113170,581566,2,5,2360.4077,,,,,3,1
113032,581567,2,7,3666.4868,,,,,3,1
113136,581581,3,7,24268.359,,,,,3,1
113258,581584,2,4,2460.2205,,,,,3,1
113886,581590,1,12,5844.98,,,,,3,1
113891,581592,1,3,2407.8428,,,,,3,1
113817,581593,3,5,1443.9915,,,,,3,1
113856,581595,3,7,3268.834,,,,,3,1
113886,581596,1,12,5844.98,,,,,3,1
113886,581597,1,12,5844.98,,,,,3,1
113876,581598,1,7,2364.6724,,,,,3,1
113879,581600,1,6,1120,,,,,3,1
113861,581601,1,8,3085.5039,,,,,3,1
113895,581602,1,2,2045.3621,,,,,3,1
113895,581603,1,2,2045.3621,,,,,3,1
101878,581619,2,5,10250,,,,,3,1
113935,581625,2,6,1444.9535,,,,,3,1
113101,581633,2,5,3148.2561,,,,,3,1
113096,581634,2,3,4675,,,,,3,1
113097,581636,2,16,2980,,,,,3,1
107851,581638,2,5,2068.3335,,,,,3,1
113445,581642,2,15,2427.8032,,,,,3,1
112281,581653,3,5,3064.8896,,,,,3,1
112629,581659,3,7,2843.4404,,,,,3,1
112621,581660,3,6,3000,,,,,3,1
113402,581661,3,3,1320,,,,,3,1
107862,581662,2,11,3123.5083,,,,,3,1
107848,581663,2,7,2344.8247,,,,,3,1
107843,581664,2,6,700,,,,,3,1
107828,581665,2,6,500,,,,,3,1
107835,581666,2,8,7220.582,,,,,3,1
111393,581667,2,2,1340,,,,,3,1
113579,581668,1,3,2300,,,,,3,1
105089,581673,2,7,3760,,,,,3,1
112916,581674,1,8,6376.5811,,,,,3,1
108013,581675,3,4,1123.4089,,,,,3,2
121722,581677,1,5,1108,,,,,3,1
111180,581694,3,5,1868.7,,,,,3,1
111151,581696,3,8,2976.5925,,,,,3,1
111151,581697,3,8,2976.5925,,,,,3,1
111184,581700,3,6,1203.1294,,,,,3,1
113459,581701,3,4,1339.8992,,,,,3,1
113464,581702,3,6,2058.0437,,,,,3,1
113464,581703,3,6,2058.0437,,,,,3,1
108847,581738,4,5,4009.3748,,,,,3,2
108883,581739,4,2,2217.0754,,,,,3,1
108847,581740,4,5,4009.3748,,,,,3,2
108842,581741,3,4,6863.4668,,,,,3,4
108874,581750,4,6,1200,,,,,3,2
105023,581757,1,5,1547.4893,,,,,3,1
101947,581760,3,5,1096.3254,,,,,3,1
108881,581768,4,7,2970,,,,,3,1
108881,581769,4,7,2970,,,,,3,1
106702,581778,2,4,2428.7703,,,,,3,1
106548,581780,3,2,5340,,,,,3,3
103993,581782,2,6,985.63306,,,,,3,1
104059,581783,2,10,2252.4573,,,,,3,1
104059,581784,2,10,2252.4573,,,,,3,1
110430,581785,2,8,3359.2158,,,,,3,1
110386,581786,2,5,2920,,,,,3,1
110667,581787,2,7,1592.1887,,,,,3,1
106805,581788,2,5,2400.0278,,,,,3,1
104052,581789,2,8,4959.1108,,,,,3,1
110431,581790,2,7,708.02472,,,,,3,1
110391,581791,2,3,2019.9128,,,,,3,1
110409,581792,2,3,2021.2744,,,,,3,1
104054,581794,2,7,2867.9038,,,,,3,1
110370,581796,3,3,1465,,,,,3,2
110128,581797,3,4,1250,,,,,3,2
110374,581798,3,2,6822.2764,,,,,3,1
106867,581799,3,4,2171.5171,,,,,3,2
106867,581800,3,4,2171.5171,,,,,3,2
106951,581801,2,5,646.86469,,,,,3,1
106929,581802,2,5,1650.1542,,,,,3,1
106993,581803,2,4,310,,,,,3,1
106968,581804,2,5,1289.7626,,,,,3,1
106987,581805,2,7,1417.7205,,,,,3,1
104467,581813,2,5,3171.0442,,,,,3,1
110599,581814,2,10,7071.2051,,,,,3,1
110599,581815,2,10,7071.2051,,,,,3,1
104462,581816,2,6,6538.4976,,,,,3,1
104464,581817,2,6,2221.7537,,,,,3,1
